Product_Name,Total,Selling_Price,Offer,Ratings,Description
"REDMI A1 (Light Green, 32 GB)","₹8,999","₹6,250",30% off,4.2,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 5MP Rear Camera 5000 mAh Battery 12 months
"REDMI A1 (Black, 32 GB)","₹8,999","₹6,100",32% off,4.2,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 5MP Rear Camera 5000 mAh Battery 12 months
"realme C30s (Stripe Black, 64 GB)","₹11,999","₹8,499",29% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc SC9863A/ Unisoc SC9863A1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Tecno Spark 9T (Turquoise Cyan, 64 GB)","₹12,499","₹8,795",29% off,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G35 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"itel Vision3 (Deep Ocean Black, 32 GB)","₹7,999","₹6,059",24% off,4.3,2 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 8MP Rear Camera 5000 mAh Battery One Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories
"Tecno Spark Go 2023 (UYUNI BLUE, 32+3 GB)","₹8,299","₹6,749",18% off,4.1,3 GB RAM | 32+3 GB ROM 16.66 cm (6.56 inch) Display 13MP Rear Camera 5000 mAh Battery Domestic Warranty of 1 Year Available for Handset and 6 month for Accessories.
"MOTOROLA e40 (Pink Clay, 64 GB)","₹10,999","₹8,999",18% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 48MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Battery UNISOC T700 Processor 1 Year on Handset and 6 Months on Accessories
"Redmi 9A Sport (Coral Green, 32 GB)","₹9,499","₹7,990",15% off,4.2,3 GB RAM | 32 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Warranty
"LAVA Z3 (Striped Blue, 32 GB)","₹8,499","₹7,499",11% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio A20 Processor 1 Year Warranty for Phone and 6 Month Warranty for Accessories in the Box
"Tecno Spark Go 2023 (UYUNI BLUE, 64 GB)","₹9,499","₹7,999",15% off,4.3,4 GB RAM | 64 GB ROM 16.66 cm (6.56 inch) Display 13MP Rear Camera 5000 mAh Battery Domestic Warranty of 1 Year Available for Handset and 6 month for Accessories.
"itel P40 (Dreamy Blue, 32 GB)","₹8,299","₹6,879",17% off,4.1,"3 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery 12 Months Warranty for device
6 months for accessories
1 Time Screen Replacement within 100 Days*"
"itel P40 (Luxurious Gold, 32 GB)","₹8,299","₹6,990",15% off,4.1,"3 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery 12 Months Warranty for device
6 months for accessories
1 Time Screen Replacement within 100 Days*"
"itel P40 (Force Black, 32 GB)","₹8,299","₹6,999",15% off,4.1,"3 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device & 6 Months on Accessories"
"Redmi 9A Sport (Coral Green, 32 GB)","₹8,499","₹7,285",14% off,4.1,2 GB RAM | 32 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Warranty
"Tecno Spark 8 (Turquoise Cyan, 64 GB)","₹9,999","₹8,650",13% off,4.1,"2 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 16MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio A25 Processor One Year Warranty for Handset, 6 Months for Accessories"
"Tecno Spark Go 2023 (Uyuni Blue, 64 GB)","₹9,999","₹8,398",16% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.66 cm (6.56 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery MediaTek Helio A22 Processor Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
"Tecno Spark 9T (Tahiti Gold, 64 GB)","₹12,499","₹8,870",29% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 MB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G35 Processor Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
"Tecno Spark Go 2021 (Galaxy Blue, 32 GB)","₹8,999","₹8,288",7% off,4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio A20 Quad Core Processor One Year Warranty for Handset, 6 Months for Accessories"
"realme Narzo 50i (Carbon Black, 64 GB)","₹9,999","₹8,999",10% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery SC9863A Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Tecno Spark go 2021 (Maldives Blue, 32 GB)","₹8,999","₹7,799",13% off,4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio A20 Quad Core Processor One Year Warranty for Handset, 6 Months for Accessories"
"Redmi 6 (Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"LAVA YUVA 2 PRO (LAVENDER, 64 GB)","₹9,999","₹8,729",12% off,4.1,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Handset Warranty and 6 Months Warranty on Accessories
"realme Narzo 50i Prime (Dark Blue, 32 GB)","₹8,999","₹8,188",9% off,4.2,3 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc T612 processor Processor 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
"itel Vision3 (Multi Green, 32 GB)",N/A,"₹8,999",N/A,4.3,2 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 8MP Rear Camera 5000 mAh Battery One Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories
"vivo Y1S (Olive Black, 32 GB)","₹10,990","₹8,399",23% off,3.8,2 GB RAM | 32 GB ROM 15.8 cm (6.22 inch) Display 13MP Rear Camera 4030 mAh Battery 1 Year for Handset and 6 Months for In-box Accessories
"Nokia C12 Pro (Charcoal, 64 GB)","₹8,699","₹6,999",19% off,4.4,2 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery 1 Year Replacement Warranty for Handset and 6 Months Guarantee for Accessories
"itel Vision3 (Jewel Blue, 32 GB)",N/A,"₹7,999",N/A,4.3,2 GB RAM | 32 GB ROM 16.76 cm (6.6 inch) Display 8MP Rear Camera 5000 mAh Battery One Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories
"Redmi 9A (Nature Green, 32 GB)","₹8,499","₹7,490",11% off,4.3,2 GB RAM | 32 GB ROM 16.59 cm (6.53 inch) Full HD+ Display 13MP Rear Camera 5000 mAh Battery 1 Year  Manufacturer Warranty
"Infinix Hot 10 Play (Morandi Green, 32 GB)","₹9,999","₹8,990",10% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Redmi 6 (Rose Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"itel P40 (Luxurious Gold, 64 GB)","₹8,899","₹7,314",17% off,4.2,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device & 6 Months on Accessories"
"itel P40 (Force Black, 64 GB)","₹8,899","₹7,480",15% off,4.2,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device & 6 Months on Accessories"
"Infinix Hot 10 Play (Morandi Green, 32 GB)","₹9,999","₹8,990",10% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G35 Processor 1 Year on Handset and 6 Months on Accessories
"Redmi 9A (Nature Green, 32 GB)","₹8,499","₹7,490",11% off,4.3,2 GB RAM | 32 GB ROM 16.59 cm (6.53 inch) Full HD+ Display 13MP Rear Camera 5000 mAh Battery 1 Year  Manufacturer Warranty
"Redmi 6 (Rose Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"itel P40 (Force Black, 64 GB)","₹8,899","₹7,480",15% off,4.2,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device & 6 Months on Accessories"
"itel P40 (Luxurious Gold, 64 GB)","₹8,899","₹7,314",17% off,4.2,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 6000 mAh Battery One Time Screen Replacement Within 100 Days of Purchase, 1 Year Warranty on Mobile Device & 6 Months on Accessories"
"Tecno Spark 8P (Iris Purple, 64 GB)","₹14,499","₹8,999",37% off,4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 512 MB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"Tecno Spark 8 (Atlantic Blue, 64 GB)","₹9,999","₹8,180",18% off,4.1,"2 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 16MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek Helio A25 Processor One Year Warranty for Handset, 6 Months for Accessories"
"Tecno Spark 9 (Glacier White, 64 GB)","₹11,999","₹8,888",25% off,4.1,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Warranty for Handset, 6 Months for Accessories"
"Nokia C12 pro (Light mint, 64 GB)","₹8,699","₹6,999",19% off,4.4,2 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery 1 year replacement guarantee
"LAVA Z2 (Flame Red, 32 GB)","₹8,999","₹7,999",11% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.55 cm (6.517 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 5000 mAh Li-Polymer Battery MediaTek Helio G35 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Redmi 6 (Black, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C 30 (White, 32 GB)","₹12,499","₹8,490",32% off,3.8,3 GB RAM | 32 GB ROM 17.32 cm (6.82 inch) HD+ Display 13MP + 2MP Dual Rear Camera | 5MP Front Camera | 5MP Front Camera 6000 mAh Li-Polymer Battery Spreadtrum SC9863A Processor 1 year manufacturer warranty for device and battery and 6 months manufacturer warranty for in-box accessories from the date of purchase
"realme Narzo 30A (Laser Black, 32 GB)","₹9,999","₹8,999",10% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 6000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"I Kall Z19 Ultra Plus (Jordy blue, 128 GB)","₹10,999","₹8,799",20% off,N/A,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Octa Core Processor 1 Year Domestic Warranty ages
"Redmi 6 (Blue, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Note 4 (Ice Blue, 32 GB)",N/A,"₹8,999",N/A,4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 14.48 cm (5.7 inch) Full HD Display 13MP Rear Camera | 8MP Front Camera 4300 mAh Li-polymer Battery Mediatek MT6753 Octa Core 1.3 Ghz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"I Kall Z19 Ultra Plus (Gold, 128 GB)","₹10,999","₹8,799",20% off,N/A,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Octa Core Processor 1 Year Domestic Warranty ages
"Nokia C31 (Cyan, 32 GB)","₹10,999","₹7,999",27% off,4.1,3 GB RAM | 32 GB ROM 17.12 cm (6.74 inch) Display 13MP Rear Camera 5050 mAh Battery 1 year domestic replacement guarantee.
"Infinix Smart 5 (7° Purple, 32 GB)",N/A,"₹8,999",N/A,4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 17.32 cm (6.82 inch) HD+ Display 13MP + Low Light Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio G25 Processor 1 Year on Handset and 6 Months on Accessories
"realme Narzo 50i Prime (Dark Blue, 32 GB)","₹8,999","₹8,199",8% off,4.2,3 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) Display 8MP Rear Camera 5000 mAh Battery 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Panasonic P55 Max (Matte Black, 16 GB)",N/A,"₹8,499",N/A,3.9,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Li-ion Polymer Battery MediaTek MTK6737 Quad Core 1.25 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Panasonic Eluga Ray X (Rose Gold, 32 GB)","₹9,990","₹8,999",9% off,3.9,3 GB RAM | 32 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 4000 mAh Polymer Battery Mediatek MT6737 Quad Core 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C20 Plus Smartphone (Dark Grey, 32 GB)","₹11,099","₹8,998",18% off,3.9,3 GB RAM | 32 GB ROM 16.51 cm (6.5 inch) HD+ Display 8MP + 2MP | 5MP Front Camera 5000 mAh Li-ion Battery Unisoc SC9863A Processor 1 year replacement guarantee Jio Exclusive up to 10% price support. Jio customers can also get additional benefits worth ?4000 V-notch screen LED flash expandable up to 128GB up to 2-days battery life with a 5000 mAh battery Android 11 Go Edition with 2 years of quarterly security updates 1 Year Manufacturer Warranty For Device and Battery and 6 Months Manufacturer Warranty for In-box Accessories From the Date of Purchase
"Tecno Spark 7 (Magnet Black, 32 GB)","₹8,999","₹8,490",5% off,4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 16MP Rear Camera | 8MP Front Camera 6000 mAh Battery Helio A25 Processor One Year Warranty for Handset, 6 Months for Accessories"
"Redmi 8A Dual (Sky White, 32 GB)",N/A,"₹8,999",N/A,4.2,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 15.8 cm (6.22 inch) HD+ Display 13MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery Qualcomm Snapdragon 439 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase
"Tecno Pop 7 Pro (uyuni blue, 64 GB)","₹8,999","₹7,299",18% off,4.3,3 GB RAM | 64 GB ROM 16.66 cm (6.56 inch) Display 50MP Rear Camera 5000 mAh Battery Domestic Warranty of 1 Year Available for Handset and 6 month for accessories.
"realme C1 (Mirror Black, 32 GB)",N/A,"₹8,999",N/A,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.75 cm (6.2 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4230 mAh Li-ion Battery Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor Face Unlock 2019 Edition Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"REDMI A2 (Classic Black, 32 GB)","₹8,999","₹6,569",27% off,4,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera 5000 mAh Battery Mediatek Helio G36 Processor 2 year
"XOLO ERA 3X (Posh Black, 16 GB)",N/A,"₹8,499",N/A,3.9,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB 12.7 cm (5 inch) HD Display 13MP Rear Camera | 13MP Front Camera 3000 mAh Battery Mediatek MTK 6737 Quad Core 1.25 GHz Processor 1 Year for Mobile & 6 Months for Accessories
"realme 3i (Diamond Black, 32 GB)","₹8,999","₹8,499",5% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.8 cm (6.22 inch) HD+ Display 13MP + 2MP | 13MP Front Camera 4230 mAh Battery MediaTek Helio P60 Octa Core 2.0 GHz Processor Triple Slots (Dual SIM + Memory Card) Fingerprint Sensor and Face Unlock Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"realme 3i (Diamond Blue, 32 GB)","₹8,999","₹8,499",5% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.8 cm (6.22 inch) HD+ Display 13MP + 2MP | 13MP Front Camera 4230 mAh Battery MediaTek Helio P60 Octa Core 2.0 GHz Processor Triple Slots (Dual SIM + Memory Card) Fingerprint Sensor and Face Unlock Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Redmi Note 5 (Black, 32 GB)",N/A,"₹10,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 15.21 cm (5.99 inch) Full HD+ Display 12MP Rear Camera | 5MP Front Camera 4000 mAh Li Polymer Battery Qualcomm Snapdragon 625 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"REDMI A2 (Aqua Blue, 32 GB)","₹8,999","₹6,942",22% off,4,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera 5000 mAh Battery Mediatek Helio G36 Processor 2 year
"LAVA Blaze (Glass Blue, 64 GB)","₹9,699","₹8,699",10% off,4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Triple AI Camera + 8MP front camera | 8MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Nokia C31 (Mint, 32 GB)","₹11,999","₹7,999",33% off,4.1,3 GB RAM | 32 GB ROM 17.13 cm (6.745 inch) Display 13MP Rear Camera 5050 mAh Battery 1 year domestic replacement guarantee.
"Panasonic Eluga Ray X (Space Grey, 32 GB)","₹9,990","₹8,999",9% off,3.9,3 GB RAM | 32 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 4000 mAh Polymer Battery MediaTek MT6737 Quad Core 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Panasonic Eluga Ray X (Champagne Gold, Gold, 32 GB)","₹9,990","₹8,999",9% off,3.9,3 GB RAM | 32 GB ROM | Expandable Upto 64 GB 13.97 cm (5.5 inch) HD Display 13MP Rear Camera | 5MP Front Camera 4000 mAh Polymer Battery Mediatek MT6737 Quad Core 1.3GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"REDMI A2 (Sea Green, 32 GB)","₹8,999","₹7,295",18% off,4,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera 5000 mAh Battery Mediatek Helio G36 Processor 2 year
"itel S23 (Mystery White, 128 GB)","₹9,500","₹8,498",10% off,N/A,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 16.76 cm (6.6 inch) HD+ Display 50MP Rear Camera | 8MP Front Camera 5000 mAh Battery Unisoc Tiger T606 Processor 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"REDMI A2 (Sea Green, 32 GB)","₹8,999","₹6,470",28% off,4,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 8MP Rear Camera 5000 mAh Battery 2 year on phone domestic
"REDMI A2 (Aqua Blue, 32 GB)","₹8,999","₹6,505",27% off,4,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 8MP Rear Camera 5000 mAh Battery 2 year on phone domestic
"Moto E5 Plus (Black, 32 GB)",N/A,"₹11,999",N/A,4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 15.24 cm (6 inch) HD+ Display 12MP Rear Camera | 5MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 430 Processor 1 Year Manufacturer Warranty for device and 6 months Manufacturer Warranty for In-Box Accessories including Batteries from the date of purchase.
"Infinix Smart 4 (Quetzal Cyan, 32 GB)",N/A,"₹8,999",N/A,4.4,2 GB RAM | 32 GB ROM 17.32 cm (6.82 inch) HD+ Display 13MP + Depth Sensor | 8MP Front Camera 6000 mAh Li-ion Polymer Battery MediaTek Helio A22 Processor 1 Year on Handset and 6 Months on Accessories
"Redmi 8A (Ocean Blue, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 15.8 cm (6.22 inch) HD+ Display 12MP Rear Camera | 8MP Front Camera 5000 mAh Battery Qualcomm Snapdragon 439 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Redmi Note 7 (Ruby Red, 32 GB)",N/A,"₹12,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.0 cm (6.3 inch) Full HD+ Display 12MP + 2MP | 13MP Front Camera 4000 mAh Li-polymer Battery Qualcomm Snapdragon 660 AIE Processor Splash Proof - Protected by P2i Quick Charge 4.0 Support Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
